"403951, 403034, 363965, 428962, 404888",65
"312733, 284962, 309468, 369239, 378287",66
"376350, 416147, 428145, 368484, 380650, 374523, 378763, 440116, 365780, 434304",67
"360114, 342575, 256989, 318488",68
332320,69
"372734, 304572, 277157, 276625, 309436, 263412, 321231, 262386, 333839, 333841, 268235, 291811, 354048, 348514, 277897, 374816, 372737, 365830, 300465",70
"156646, 309445, 414451, 306204, 257943, 271279, 348692, 266247, 326372, 324633, 266305, 271749, 409004",71
"424416, 348552, 357828, 426569, 309491, 297527, 297599, 284245, 319430, 268203, 268202, 328303, 297598, 417241, 360755, 297593, 329567, 353433, 271374, 337176",72
"267463, 334032, 387375, 201256, 287907, 342723, 348614",73
"346709, 299855",74
"440472, 423812, 426800, 420036, 440471, 440473, 420682",75
"338416, 359012, 382059, 188500, 238243, 299823, 299822, 309359, 309597, 287070, 340934, 437719, 319443, 299920, 348606, 271761",76
"138404, 138357, 147131, 273442, 142921, 273443, 266245, 384135, 153079, 291173, 264122, 186791, 273445, 138372, 358609, 142918, 156478, 138955, 138356, 273444, 138375, 138374, 138376, 205557, 138403, 138373, 138371, 150799, 138377",77
"402643, 402315, 371408, 412392, 410258, 371406, 314493, 314560, 416875, 410259, 402314, 402313, 314496, 314498, 416874, 417464",78
"372735, 304572, 277157, 309436, 321231, 333841, 291811, 354048, 348514, 277897, 374816, 372737, 311505, 333840, 365830, 344578",79
"302009, 302010, 367210, 302012, 302011, 397397, 365795",80
"232915, 237375, 290603",81
"430516, 424076, 424078, 424075, 424077, 420396, 417452, 426881, 435726",82
"349193, 403800",83
"272771, 333623, 374835, 208127, 148362, 348646, 365814",84
"356200, 368424, 404477",85
"432549, 392596, 342041, 343005, 435738, 332114, 437543, 262296, 332127, 428777",86
"339377, 339378, 309611, 366323, 218986, 309363, 366170, 294802, 305411, 272029, 283776, 365808, 267169",87
"172359, 309485, 267465, 271961, 283413, 283415, 273055, 373847, 273057, 283414, 275002",88
"424396, 217883, 343311, 391878, 273003, 290918, 290917, 273004, 273560",89
"439799, 438799, 438798, 442416, 434375, 440125",90
"334817, 376859, 384007, 380643, 379809, 362911, 415264, 310080, 325280, 295956, 285658, 355068, 355067, 327770, 329179, 302675, 304995, 348627, 365782, 364902, 393267",91
"240840, 250859, 273632, 284911, 308348, 319236, 297589, 275635, 343414, 297587, 272268",92
"284243, 283520, 372344, 350858",93
"297788, 309498, 309601, 318181, 325546, 288857, 409003, 402114, 326648",94
"351328, 381081, 356201, 343514, 303487, 355549, 348547, 365784, 331899, 428313, 264865, 438141",95
"137963, 138408, 419783",96
193149,97
"409326, 435094, 428703, 428705, 428706",98
"249126, 249127, 249128, 219794, 249129, 249131, 249228, 249230, 249231, 250128, 259259, 250129, 250130, 250131, 259256, 250132, 167706, 259266, 309480, 259268, 259272, 400383, 259311, 297891, 297890, 259315, 304296, 259316, 259318, 259320, 259321, 259324, 259325, 271317, 274303, 213719, 224427, 259474, 259476, 297725, 297727, 259478, 259479, 259480, 326840, 259481, 297730, 255213, 259482, 259483, 297731, 297732, 282892, 248513, 231670, 259484, 259485, 259486, 259813, 259814, 259815, 297888, 353729, 259313, 255214, 297893, 297726",99
"180790, 151859, 151862, 158369, 151863, 151860, 151861, 151865, 151866, 185459, 194372, 194373, 226881, 226882, 272825, 272824, 157986, 163292, 148255, 305848, 213689, 194911, 238487, 161171, 265638, 151814, 238491, 148254, 235971, 163289, 238488, 244098, 177445, 156848, 201268, 270112, 201267, 163291, 151819, 156920, 306969, 151816, 228613, 157931, 378706, 238490, 163290, 270111, 221642, 194910, 208518, 194913, 194912, 201269, 151817, 238486, 306918, 238485, 309037, 194914, 238489, 306917, 156849, 268979, 180791, 180792, 158075, 268981, 268977, 345127, 183996, 334638, 354826, 180793, 268984, 163288, 180794, 161175",100
251355,101
"309444, 276446, 272267, 370440, 329884, 266245, 264122, 358609, 273444, 348611, 205557",102
"355063, 355065, 355066, 352308, 352309, 367087",103
"276978, 273460, 276976, 310084, 267450, 428959, 416670, 326940, 275734, 310310, 342831, 344534, 309344, 280888",104
"334636, 333853, 354399, 347408, 333852, 291721, 309490, 271935, 306199, 212289, 373836, 348618, 272265",105
"238247, 274568, 272794, 262000, 268829, 444536",106
"294888, 437892, 248957, 248958, 330388, 347428, 347429, 330387, 256366, 248959, 366334, 250753",107
"366921, 309457, 175539, 266301, 272813, 295518, 366920, 336143, 348634, 365811, 442988",108
"386535, 400986",109
"421982, 423113",110
"406042, 420035, 416678, 440126, 435730",111
"332158, 376860, 435093, 350517, 272081, 435094, 306293, 293518, 239699, 420119, 428703, 428705, 428706",112
238247,113
402456,114
"271315, 308341, 175570, 147203, 140119, 265060, 266251, 372683, 348610, 156104, 139862, 139943, 139944, 139945, 193775",115
"315114, 291125, 326758, 271388",116
"420390, 400641, 435741, 416676, 440115",117
"334732, 239115, 380518, 214320, 272772, 274246, 303579, 309178, 420262, 291169, 279772, 313778, 428311, 243337, 243338, 289104",118
"421497, 418050, 417459, 343951, 436068, 344224",119
"303519, 272543, 145782, 272545, 273930, 273455, 279774, 272546, 267451, 186602, 306353, 279829, 369625, 343413, 268395, 293514",120
220056,121
"439442, 385692, 402093, 402724, 372068, 365817, 382600",122
